epoch,acc,loss,val_acc,val_loss
0,0.5749,1.2182103285312653,0.6114,1.1075577312469482
1,0.625475,1.0708435492515564,0.5523,1.3141638269424438
2,0.64065,1.0316337563991547,0.634,1.060526774406433
3,0.6519,1.0074203280687333,0.6207,1.1056816219329835
4,0.656475,0.9905519228696823,0.6475,1.0060125371932984
5,0.659775,0.9763169348478318,0.6504,1.0691484764099122
6,0.6681,0.9646098207473754,0.6293,1.0376818702697754
7,0.665225,0.9648110897541046,0.6377,1.0455424224853516
8,0.676075,0.9442890770196914,0.6579,1.0027994367599486
9,0.6769,0.9423700109481812,0.6314,1.0609494738578797
10,0.6787,0.9376824172019959,0.6093,1.1774574514389038
11,0.675975,0.9342121348619461,0.5844,1.2424618572235107
12,0.6807,0.9226568973064423,0.6374,1.0787144901275634
13,0.6866,0.9128201329708099,0.6426,1.0414292311668396
14,0.68535,0.9127862536430359,0.6263,1.091941435813904
15,0.68525,0.9091367086410522,0.619,1.0983046375274659
16,0.6808,0.9146399451971055,0.6114,1.1324816226005554
17,0.690675,0.9047624546051025,0.6023,1.205142234802246
18,0.69075,0.9012508123636246,0.6171,1.1493211639404297
19,0.68925,0.9029232628345489,0.6227,1.1101829494476319
20,0.692775,0.8942531604528428,0.6244,1.0937959371566772
21,0.693525,0.8913052473783493,0.6123,1.1198388130187988
22,0.69205,0.8899981781482696,0.6177,1.1400644157409667
23,0.69245,0.89011757979393,0.6175,1.158112470626831
24,0.69305,0.8953294830799102,0.5977,1.2667923166275024
25,0.695575,0.8887017674684524,0.6238,1.1179756363868714
26,0.69215,0.8808566581010818,0.5826,1.260122347831726
27,0.699675,0.880134150481224,0.6419,1.06018618850708
28,0.7009,0.8754969024419784,0.6351,1.091319547843933
29,0.69875,0.8798728305578232,0.6379,1.0860568779945374
30,0.70005,0.8773061401128769,0.645,1.0490107723236084
31,0.696725,0.8837305832624436,0.6096,1.2043524955749512
32,0.698275,0.8758106899023056,0.6037,1.188466731929779
33,0.703375,0.8678281925201417,0.6119,1.1481222909927369
34,0.70075,0.8709274724721908,0.6204,1.1054121683120728
35,0.70225,0.8728264911770821,0.6376,1.0785990027427674
36,0.703025,0.8589964501619339,0.6187,1.168914548110962
37,0.70345,0.8667549853563309,0.5924,1.2916379611968993
38,0.705425,0.8640672662019729,0.6012,1.2173892721176147
39,0.705975,0.8604209256649017,0.6379,1.0901223092079162
40,0.7005,0.8673887866973877,0.5997,1.230779320526123
41,0.708425,0.8561669357299805,0.5938,1.272013073348999
42,0.705875,0.8628015474796296,0.6143,1.1995293704032899
43,0.705825,0.8580059364318847,0.6014,1.2685770511627197
44,0.70595,0.8571853326320649,0.6075,1.220223738861084
45,0.708275,0.8509748233556748,0.6064,1.2412182701110839
46,0.7096,0.8490903994560242,0.5803,1.3446365620613099
47,0.70785,0.8466800820827484,0.5857,1.3677189968109131
48,0.71205,0.8447114114522934,0.5828,1.3781387279510497
49,0.706825,0.854558399271965,0.6457,1.1067331743240356
50,0.70735,0.8480996872186661,0.6043,1.30478043384552
51,0.7096,0.8462587618589401,0.5882,1.3271110498428345
52,0.71,0.8419263308525086,0.5924,1.3360972297668456
53,0.707825,0.8460196408987045,0.6126,1.1990703113555907
54,0.711525,0.8468681295394898,0.6205,1.1891547010421752
55,0.7118,0.8390539715647698,0.6287,1.1812406371116637
56,0.71205,0.8419920983791351,0.6321,1.144596272277832
57,0.712575,0.8443970876455307,0.6336,1.1375036197662354
