epoch,acc,loss,val_acc,val_loss
53,0.667775,0.9828066385030746,0.6592,1.0320105615615844
54,0.66875,0.9764571637868881,0.6283,1.1518741520881652
55,0.6753,0.9745988898038864,0.6393,1.0867965646743774
56,0.67005,0.9801164279460907,0.6548,1.0508565900802613
57,0.672125,0.97297825050354,0.615,1.2405048971176147
58,0.672,0.9786982702732087,0.6028,1.2744903337478637
59,0.66875,0.9801605686187744,0.6415,1.0773840878486634
60,0.6753,0.9703849592208862,0.6302,1.1298734778404236
61,0.674875,0.9748626646280288,0.6389,1.1111157138824463
62,0.6761,0.9668265769720078,0.6006,1.3051212705612183
63,0.67515,0.9656471878051758,0.6003,1.3326451292037964
64,0.6744,0.967292910194397,0.6561,1.0599460745811462
65,0.673775,0.9671404882192611,0.6276,1.1899336353302001
66,0.673275,0.9706752334356308,0.6257,1.1580151275634765
67,0.67375,0.9708880309343338,0.6471,1.0694634788513184
68,0.67495,0.9677909928321838,0.6023,1.29353631439209
69,0.672,0.9794677433013916,0.6059,1.2395657888412475
70,0.67335,0.9726477994680405,0.6262,1.164310272693634
71,0.673125,0.976836375260353,0.5933,1.3386961887359619
72,0.676425,0.9661778276205063,0.6334,1.1572276329040527
73,0.6778,0.9644054218053818,0.6463,1.0797166966438294
74,0.6781,0.9667267425537109,0.6119,1.206057996082306
75,0.6735,0.9685127373695374,0.6198,1.216332906150818
76,0.676225,0.9650301886796951,0.632,1.160070917892456
77,0.67135,0.9694599703550338,0.63,1.114085895729065
78,0.6738,0.9730437005758286,0.6289,1.1439221729278564
79,0.677175,0.965553298163414,0.6049,1.2652155384063721
80,0.676175,0.9690793531656265,0.6076,1.2327839478492737
81,0.674975,0.9720797429084778,0.6413,1.1179833508491517
82,0.674475,0.9743357029914856,0.6064,1.274819351196289
83,0.6752,0.9644969938278198,0.6183,1.2078420473098754
84,0.67495,0.9647858565807342,0.6282,1.1883264896392822
85,0.6772,0.9574307569742203,0.6261,1.2438568456649781
86,0.67725,0.965244470000267,0.6254,1.193584243965149
87,0.67245,0.970620003080368,0.6522,1.086023670387268
88,0.676925,0.9689401648521423,0.6039,1.3292081537246705
89,0.680175,0.9587589355707169,0.617,1.2235736631393432
90,0.676725,0.9678248933792114,0.5941,1.3689552104949951
91,0.675375,0.9585479814291,0.6097,1.264167255973816
92,0.678725,0.9610587622642517,0.6369,1.1403697422027588
93,0.675075,0.9653827618837356,0.6036,1.3137161344528199
94,0.676975,0.9564370751619339,0.6422,1.0911658584594726
95,0.674175,0.9617936381578446,0.6379,1.1508495552062987
96,0.680325,0.9562596845149994,0.6333,1.1453090074539185
97,0.677475,0.9639944851398468,0.6258,1.1836163480758668
98,0.673975,0.9644127445220947,0.6062,1.2809499567031861
99,0.68005,0.9552419620037079,0.6187,1.1873711406707763
