epoch,acc,loss,val_acc,val_loss
0,0.596325,1.1596947442054748,0.6306,1.0675839286804198
1,0.64645,1.0132472059488296,0.6239,1.0978950847625732
2,0.6626,0.9638541368246079,0.6397,1.0506425165176392
3,0.674925,0.9331389011383057,0.6245,1.089986848258972
4,0.681425,0.9136680338144303,0.6357,1.0767570686340333
5,0.6875,0.8958657961368561,0.631,1.0716554662704467
6,0.69375,0.8845228684425354,0.6393,1.053588940525055
7,0.695375,0.8719956459999084,0.6352,1.063079717731476
8,0.698375,0.868090337228775,0.6312,1.0578077875137328
9,0.70305,0.8544598937273026,0.6393,1.0326543574333191
10,0.705075,0.8473473399162292,0.5656,1.2744364122390748
11,0.70865,0.8418058253288269,0.6106,1.167549547290802
12,0.710625,0.8319384900569916,0.6178,1.1189065149307251
13,0.70795,0.8318399523496628,0.5998,1.2080042182922364
14,0.713625,0.8189083110094071,0.6212,1.105341632270813
15,0.71835,0.8104486680984497,0.5803,1.2491222177505492
16,0.71695,0.8123142195463181,0.5965,1.207601420402527
17,0.7188,0.8115665754079818,0.603,1.2141464065551757
18,0.7213,0.7997809222698211,0.5861,1.2453593147277833
19,0.723525,0.7986218147516251,0.5852,1.2611124355316161
20,0.7244,0.7954575109362603,0.611,1.1733604461669922
21,0.72125,0.8043052333831787,0.5937,1.2675951896667481
22,0.7241,0.7951468102216721,0.6043,1.2084486841201783
23,0.723,0.7915739596843719,0.6135,1.1364395827293396
24,0.730925,0.7837620859384536,0.6128,1.130583264350891
25,0.726725,0.7837321581602097,0.6034,1.1582539499282838
26,0.7237,0.7906324808120727,0.6563,1.004278708076477
27,0.731325,0.7773437721014023,0.6017,1.2204513628959657
28,0.7308,0.7753849991321564,0.6249,1.113673198890686
29,0.7328,0.7698666272640228,0.6081,1.1807360145568848
30,0.731425,0.7746847624778748,0.5752,1.3211479190826416
31,0.7343,0.7630853193044662,0.5643,1.3808099031448364
32,0.736525,0.7715056305646897,0.6222,1.13027080078125
33,0.7331,0.768057155585289,0.6078,1.1894036422729493
34,0.736025,0.7629708669662476,0.6146,1.1775145822525024
35,0.7374,0.7603245301485062,0.6178,1.1642826982975005
36,0.736525,0.7561914944410324,0.6201,1.161411538028717
37,0.74025,0.7513064086556435,0.6487,1.0379020118713378
38,0.736275,0.7566042522907257,0.583,1.3293575666427613
39,0.740375,0.7513737033367157,0.6246,1.1405906467437743
40,0.74275,0.7433882129192352,0.6127,1.2556548873901368
41,0.742625,0.7458125043392181,0.6171,1.1501360734939574
42,0.743075,0.7446368613481522,0.6186,1.1901527387619018
43,0.742175,0.7465285650730134,0.6109,1.1751068464756012
44,0.74185,0.744994711279869,0.599,1.219108959197998
45,0.7427,0.7451884964466094,0.5969,1.2416351884841919
46,0.745125,0.7367882384061814,0.6019,1.2269838275909424
47,0.74115,0.7482737342596054,0.5782,1.3172914618492126
48,0.7468,0.7340096017837524,0.6173,1.185813286304474
49,0.743475,0.740670901632309,0.5587,1.4694086616516113
50,0.743975,0.7418967203140259,0.6387,1.1016508902549744
51,0.743575,0.741005791914463,0.5804,1.3164851139068603
52,0.746325,0.7356771636724472,0.6004,1.2317059778213502
53,0.74585,0.731618277657032,0.5803,1.339657527732849
54,0.747575,0.7300220738768578,0.5988,1.2307085265159607
55,0.74985,0.7241900834321976,0.5788,1.3544591449737549
56,0.74645,0.7334973822832107,0.5981,1.225171562576294
57,0.745525,0.737396561396122,0.5812,1.320311444091797
58,0.74935,0.7256068291664124,0.5785,1.3508370296478271
59,0.750325,0.7255211510300636,0.5662,1.428850505065918
60,0.7508,0.7246096791744232,0.6208,1.1544162878990174
61,0.74725,0.7272892631292344,0.5791,1.3625221999168395
62,0.749775,0.7253225261092185,0.5863,1.3116014172554016
63,0.747425,0.7291053540825844,0.5816,1.3571845792770385
64,0.75055,0.7232356066942215,0.5629,1.448917779159546
65,0.750125,0.7240795966506004,0.5759,1.3448195892333985
66,0.753775,0.7167993266105652,0.5543,1.475510492515564
67,0.75205,0.7159795666694642,0.5867,1.3426373121261597
68,0.751175,0.720878566479683,0.5838,1.360658956336975
69,0.751,0.7231370913505554,0.6015,1.2397692552566528
