epoch,acc,loss,val_acc,val_loss
0,0.681925,0.9370363823890686,0.6291,1.1391382546424866
1,0.7633,0.7040497169137001,0.8022,0.595781962966919
2,0.79155,0.6162631501674652,0.8202,0.529799360871315
3,0.808975,0.5627244328975678,0.8022,0.5960286046504975
4,0.8238,0.5172727469444275,0.7694,0.6942198701381683
5,0.836375,0.48529379835128783,0.838,0.5029556690216065
6,0.845225,0.4518551615476608,0.8563,0.4372701245307922
7,0.85535,0.4273001040399075,0.8572,0.44206590580940247
8,0.861125,0.40620992103517056,0.8694,0.39744127658605577
9,0.869775,0.38343469660282137,0.8847,0.34822688988447187
10,0.87415,0.3621616943180561,0.8761,0.38407705649137497
11,0.879925,0.34725908161103725,0.8777,0.37874503751993177
12,0.884175,0.3353841737806797,0.8647,0.4201056815624237
13,0.891,0.316143605196476,0.8568,0.4531899139046669
14,0.893925,0.30851092246472833,0.8759,0.3922293837428093
15,0.897425,0.2944591423302889,0.8895,0.3406902729511261
16,0.898875,0.2889048363834619,0.8812,0.3561403602838516
17,0.905475,0.2775076344266534,0.8847,0.35876702306270597
18,0.909975,0.2608524477288127,0.8814,0.3915814717888832
19,0.91085,0.2546798388063908,0.8939,0.3443946515679359
20,0.913525,0.2497386461943388,0.9041,0.28737416974306107
21,0.91695,0.23864781402349472,0.8958,0.3356682852119207
22,0.918675,0.23405650653094054,0.8898,0.37980066883563995
23,0.92205,0.22740360852479935,0.8939,0.3391907518565655
24,0.9232,0.22019781170636415,0.8938,0.3569688579261303
25,0.926375,0.21211965105757116,0.8883,0.37882292209267615
26,0.929425,0.20193272753804922,0.8972,0.34968005936145785
27,0.93175,0.19882660602331162,0.8939,0.37107515780329703
28,0.93045,0.19772746528051793,0.9006,0.32268211734294894
29,0.934775,0.1866845282278955,0.9075,0.30792692767083646
30,0.9339,0.19009586926475167,0.8998,0.3571317238718271
31,0.937075,0.1794066284634173,0.9057,0.3350506617516279
32,0.93815,0.18003550577387215,0.8912,0.38147062867879866
33,0.939475,0.1719916368894279,0.9048,0.3362656799554825
34,0.9407,0.17014180746451021,0.8976,0.3549725640717894
35,0.94335,0.16424818837977945,0.9001,0.34743589997887614
36,0.9453,0.15914504198953508,0.8971,0.3666810733959079
37,0.945925,0.15614183900803327,0.9067,0.35078862243071196
38,0.946475,0.15483225340433418,0.9072,0.331722791287303
39,0.94635,0.15298644800819455,0.9054,0.3359925061136484
40,0.94825,0.14962704266421498,0.89,0.39488445618748663
41,0.949625,0.14715068900845946,0.9086,0.3330533575206995
42,0.94975,0.14290230833664536,0.8803,0.47417553063631057
43,0.951725,0.1397904408382252,0.8976,0.38723053639531135
44,0.9536,0.13627896207999438,0.9043,0.3614121801391244
45,0.95495,0.12965485258214177,0.9097,0.3555878241956234
