epoch,acc,loss,val_acc,val_loss
0,0.6596,1.0245575761795045,0.6327,1.1855069953918458
1,0.751,0.7519810646057129,0.7836,0.6355897800922394
2,0.78015,0.6611888006448746,0.7611,0.7657677584648133
3,0.800725,0.5977662546634674,0.823,0.5197593255996704
4,0.818175,0.5416828597009182,0.81,0.5734510495424271
5,0.8307,0.5079801618814468,0.8283,0.5006063358545303
6,0.841,0.4731087686598301,0.8536,0.44338581268787386
7,0.850925,0.4444999495089054,0.8442,0.4808818082094192
8,0.856125,0.42423682971596716,0.8276,0.5596401406764984
9,0.864825,0.40120785230994227,0.8565,0.4381719987154007
10,0.870375,0.3853815346330404,0.8328,0.5465713767528534
11,0.87835,0.35694549342989923,0.8698,0.38655004205703736
12,0.881975,0.347021324968338,0.8855,0.34847390394210814
13,0.885825,0.3348014846563339,0.8838,0.37491552584171295
14,0.890875,0.32097531982660293,0.8445,0.5025367298603057
15,0.895675,0.3081430957004428,0.8929,0.321478362762928
16,0.89795,0.3001588958024979,0.8867,0.36815533821582797
17,0.897175,0.29450693973004816,0.8796,0.40247708966732026
18,0.904025,0.2773398463964462,0.881,0.37764267340898516
19,0.9074,0.2707891035288572,0.8965,0.32163880298137665
20,0.91305,0.2579737670227885,0.9026,0.30166238022446634
21,0.909375,0.25642601712942126,0.8997,0.32362554610967637
22,0.916075,0.24670299142152072,0.8951,0.33880228479206564
23,0.9203,0.233628335647285,0.8882,0.36706909963488576
24,0.92215,0.2275917154431343,0.9057,0.3109249173939228
25,0.92265,0.22872377926036716,0.901,0.31749349739551547
26,0.92545,0.21865890463590623,0.8931,0.3673594344923273
27,0.92505,0.21703379378169774,0.905,0.31357625529170036
28,0.926525,0.21267189101912082,0.8978,0.35932057036161424
29,0.9297,0.20617956747710706,0.8859,0.3876189211368561
30,0.9315,0.19801384772919117,0.8993,0.3496054880067706
31,0.932025,0.1996483222052455,0.8951,0.366198833489418
32,0.933425,0.18914168633446096,0.8965,0.36513203181624415
33,0.93675,0.18256942913979293,0.9029,0.3260323296695948
34,0.938275,0.17953920743092894,0.9113,0.3206529815912247
35,0.93785,0.18087119221314787,0.911,0.3127082700446248
36,0.939475,0.1795324451714754,0.9015,0.3429285753175616
37,0.94025,0.17358544825203717,0.8955,0.38493636212348936
38,0.942475,0.16682832749094814,0.8989,0.3675215702936053
39,0.942525,0.16589131856672465,0.9067,0.32543792154379186
40,0.9437,0.16254108538292347,0.8932,0.4187460817337036
41,0.944775,0.16113475057929755,0.9109,0.33896527720987796
42,0.946175,0.15652834451198577,0.9098,0.31980762046575545
43,0.9459,0.15453958357796074,0.9065,0.35156092667207123
44,0.94825,0.14873538345843554,0.9122,0.34697079478055237
45,0.947425,0.1495277786180377,0.9012,0.41561214230656623
46,0.9498,0.14687743095085024,0.9058,0.3502416935056448
47,0.94945,0.14461765345074237,0.9185,0.3069593521505594
48,0.952925,0.1375089002996683,0.8999,0.39392796325534585
49,0.9522,0.1402656720522791,0.9092,0.35129946168065074
50,0.951925,0.13873883910365403,0.91,0.3514522950872779
51,0.953725,0.131968497556448,0.9056,0.38527539917081594
52,0.95425,0.13238694719746708,0.9029,0.4012800480470061
53,0.95445,0.130960381456092,0.907,0.3792154333114624
54,0.957775,0.12316665824903175,0.9028,0.4117388649530709
55,0.957475,0.12237163183363155,0.9141,0.3562681434318423
56,0.957775,0.12583193444274365,0.9082,0.3624313615858555
57,0.957625,0.1237622403299436,0.9034,0.41485134292244913
58,0.95765,0.12374920415394008,0.908,0.3755336653128266
59,0.95975,0.11778556978423148,0.9078,0.3745907882750034
60,0.95935,0.11747558208946139,0.9075,0.37063482286930083
61,0.959175,0.11569131375607103,0.9051,0.40142178994342687
62,0.96125,0.11408532567229122,0.9142,0.37056839484497905
63,0.960925,0.11494684128672816,0.9097,0.35479293774366377
64,0.962375,0.11000509547367691,0.9098,0.3737474666081369
65,0.961,0.11343346897251905,0.9165,0.36738940300792455
66,0.9631,0.10705539776366205,0.9083,0.38977062209397556
67,0.963325,0.10507995875626802,0.9092,0.38986197183076293
68,0.9633,0.10851928743775933,0.9143,0.3310027061119676
69,0.965075,0.10360641350960359,0.9019,0.451825212046504
70,0.964575,0.10273469852618873,0.8994,0.4494840857639909
71,0.965975,0.10096718208517413,0.9099,0.3800690000934526
72,0.965125,0.1039079196671024,0.9053,0.39950429549366234
73,0.96595,0.10441585801839828,0.9101,0.39193459499627353
74,0.965675,0.09880846206429414,0.9053,0.41454367061147934
75,0.966425,0.09932569423411042,0.9107,0.3825031784720719
76,0.9662,0.09691672646743245,0.9099,0.3947987990070134
77,0.966975,0.09729689401729265,0.9149,0.35328051662370563
78,0.9662,0.09792096328722547,0.9171,0.36037880402430894
79,0.968575,0.09303503402019851,0.9083,0.40751847385345025
80,0.9693,0.09226164377368987,0.9141,0.38580843797437847
81,0.96865,0.09108275693273171,0.9086,0.42426462755277755
82,0.969125,0.0913482746773865,0.9151,0.406145719685033
83,0.96985,0.09111580220907926,0.9136,0.4269042333610356
84,0.968725,0.0924724704572931,0.9191,0.3849844868004322
85,0.97145,0.08596048243716359,0.9165,0.3905569426326081
86,0.9703,0.0871040747802006,0.9105,0.41436906450996175
87,0.9694,0.08812486977004447,0.9056,0.44051254126429557
88,0.969975,0.08901792618390755,0.9099,0.43740746676167475
