epoch,acc,loss,val_acc,val_loss
87,0.6072,1.1979891049385072,0.6463,1.1064771976470946
88,0.606925,1.191437574672699,0.6229,1.2115505730628968
89,0.60885,1.191189760017395,0.634,1.1569861988067627
90,0.60465,1.197958212184906,0.6221,1.2149532711029052
91,0.606425,1.2004440856933594,0.6218,1.2396971353530883
92,0.60725,1.1905953860282898,0.6266,1.2005757902145386
93,0.603975,1.1951098306179047,0.6176,1.221144262123108
94,0.605075,1.1843717083454133,0.6257,1.2077069087982177
95,0.602925,1.2004376754760742,0.632,1.1584716493606568
96,0.604775,1.2036499192237855,0.6315,1.205772137069702
97,0.60945,1.1891482774734496,0.6373,1.1506084398269654
98,0.6064,1.1973312492847443,0.651,1.1338014793395996
99,0.60645,1.2026403535842896,0.6225,1.1968108911514281
