epoch,acc,loss,val_acc,val_loss
0,0.618125,1.1711975916862487,0.7097,0.9181298174858094
1,0.732625,0.8236810938835144,0.6337,1.3475217385292053
2,0.769175,0.7114861874222755,0.7805,0.6857345982551575
3,0.790725,0.642180934882164,0.8222,0.5508185388565063
4,0.8047,0.5938210534989834,0.8197,0.5293890174865723
5,0.819225,0.5472614438056945,0.8643,0.41302955932617186
6,0.830325,0.511657719039917,0.86,0.42108437969684603
7,0.83925,0.4807255521595478,0.8607,0.4302168949842453
8,0.851675,0.4504729879051447,0.8334,0.5329782332897186
9,0.85845,0.429782833391428,0.8765,0.37967541118860243
10,0.863325,0.4084817206144333,0.8587,0.42488279061317447
11,0.870975,0.38938503271639346,0.8788,0.38018141032457353
12,0.874925,0.373802836599946,0.8271,0.5477339474201203
13,0.880275,0.3623508717268705,0.8754,0.39336027369499205
14,0.883075,0.3468106759518385,0.8554,0.45375421895980833
15,0.888475,0.3368279668420553,0.8673,0.41198437514305114
16,0.890275,0.32637520560622213,0.8972,0.32045407989025115
17,0.89485,0.311551443490386,0.873,0.39765241343975066
18,0.89625,0.3074110461652279,0.8928,0.34800009241104124
19,0.90285,0.2891733044311404,0.8799,0.38190669128894805
20,0.90375,0.28435054686516525,0.8789,0.3884955178260803
21,0.90685,0.2777425271213055,0.8818,0.37481359747052195
22,0.90935,0.2695592814102769,0.8948,0.3510262315094471
23,0.9115,0.26079267870932815,0.8931,0.35706743960380555
24,0.912225,0.26358931274712083,0.8909,0.3543176856517792
25,0.917825,0.24497927338331937,0.9036,0.3191498145252466
26,0.918525,0.24398008701652288,0.8893,0.365654383122921
27,0.919425,0.23869035539627076,0.8888,0.38618598682284355
28,0.9202,0.23408132017850874,0.8937,0.3673677309513092
29,0.923825,0.22470219749212264,0.8986,0.3377999413192272
30,0.9256,0.21871016076207161,0.9027,0.3426754786014557
31,0.92505,0.2213028988353908,0.9054,0.34046065530776976
32,0.929125,0.2121393336161971,0.8973,0.358843975019455
33,0.927075,0.21161504098773,0.8852,0.40014293917417526
34,0.930075,0.2012550884321332,0.8992,0.3657201921314001
35,0.93355,0.19741232783086599,0.8784,0.44186502309441567
36,0.933875,0.19666975121311844,0.8953,0.3653614706516266
37,0.9358,0.189808115170151,0.8867,0.43189371243715285
38,0.93555,0.1867689186744392,0.8922,0.3873797136738896
39,0.935675,0.18708313502073287,0.9038,0.36438371021151544
40,0.939875,0.18108280775584282,0.9049,0.3395736980348825
41,0.938975,0.1805436332821846,0.9099,0.309741053982079
42,0.9402,0.17815264408085496,0.8943,0.3649137311607599
43,0.938075,0.17573589204475284,0.9086,0.3332157004982233
44,0.94355,0.1693216596759856,0.9004,0.3589360775843263
45,0.944675,0.16541480794176458,0.9056,0.3478233763098717
46,0.9432,0.1665467883490026,0.9058,0.37523023613989354
47,0.945375,0.1614604021023959,0.9114,0.3239316262036562
48,0.94505,0.16366300249043852,0.908,0.3485062029719353
