epoch,acc,loss,val_acc,val_loss
0,0.541225,1.3184280851364136,0.6244,1.083309652519226
1,0.59905,1.158105300760269,0.6044,1.161277291870117
2,0.611225,1.1197605214118957,0.6018,1.1335807271957397
3,0.619925,1.1073739874839783,0.6277,1.067717632484436
4,0.622725,1.087832716178894,0.6531,1.027466351890564
5,0.628725,1.0756467821598052,0.6179,1.1091558435440063
6,0.629875,1.0729368649482727,0.642,1.03509880027771
7,0.633825,1.05734851872921,0.6323,1.0501459873199464
8,0.635325,1.0585745948791503,0.6613,0.9969316669464111
9,0.6344,1.0574209924221039,0.6302,1.081305492401123
10,0.64335,1.0481722106933593,0.6168,1.1038522760391236
11,0.64485,1.039897868204117,0.6293,1.1117533465385436
12,0.6435,1.0393574021816254,0.628,1.1238921220779419
13,0.647575,1.0406076884508133,0.624,1.1338973560333252
14,0.64685,1.0346189580440521,0.5967,1.2052601121902466
15,0.645475,1.0356358581066132,0.5978,1.1847413475036621
16,0.650775,1.0220710560798645,0.6209,1.0923717823028565
17,0.650025,1.0274827457427977,0.6311,1.1142129175186157
18,0.654325,1.0104961927890777,0.6453,1.036837456893921
19,0.654175,1.0191997340917587,0.6262,1.1163721368789672
20,0.65195,1.0207353418588638,0.6486,1.052893561077118
21,0.652325,1.017089799118042,0.618,1.1530359544754027
22,0.657525,1.006292715382576,0.6292,1.1292577772140502
23,0.6608,0.9967395851612091,0.6312,1.1701879559516908
24,0.660425,1.0021688447475434,0.632,1.1085127688407899
25,0.658475,1.0115988874912263,0.627,1.1314025524139404
26,0.65825,1.0109847789764403,0.6364,1.0892408456802367
27,0.662225,0.9980855257987976,0.6436,1.048514095878601
28,0.66215,0.992351042175293,0.6362,1.0946330518722533
29,0.65905,1.0051655787229539,0.6235,1.1447084791183473
30,0.663825,0.9902305120706558,0.6271,1.1214190464019775
31,0.659675,0.9986868715286255,0.5756,1.3544639965057372
32,0.6595,1.0002267071962356,0.586,1.2601274579048156
33,0.66005,0.9995911555290222,0.6353,1.1197458864212035
34,0.663375,0.9963688185691834,0.6405,1.0792249662399291
35,0.666775,0.9892520529031753,0.6505,1.0507095930099488
36,0.663525,0.9969698622465134,0.6226,1.1356799434661866
37,0.6684,0.9861775580644607,0.6104,1.2142885591506958
38,0.666175,0.9936133655786514,0.6324,1.1181729324340821
39,0.66125,0.9941928234577179,0.6094,1.1768404645919799
40,0.661875,1.0008780958175658,0.6172,1.1763199360847474
41,0.666,0.9891916411876679,0.6332,1.1239277263641358
42,0.6624,0.9926574495077133,0.6237,1.1284776580810547
43,0.6677,0.9886510119438171,0.6241,1.1183574357032775
44,0.6674,0.9882121041536331,0.6068,1.2389279123306274
45,0.665775,0.9878124215364457,0.6206,1.1971688092231751
46,0.6624,0.9907106681108475,0.6278,1.11440718460083
47,0.6665,0.98956845433712,0.6312,1.1235961086273194
48,0.6669,0.9841304344177246,0.6136,1.1919956979751587
49,0.667075,0.9843334770202636,0.5928,1.302667547416687
50,0.669225,0.9831758862257004,0.6084,1.2164064102172851
51,0.671425,0.9733718887090683,0.6325,1.1095607690811158
52,0.671675,0.9801404980897903,0.6194,1.176054678916931
53,0.6718,0.9738644043922424,0.5841,1.3364449701309205
54,0.676575,0.9666240834951401,0.6183,1.2153166268348694
55,0.674375,0.9705977301359177,0.5847,1.3231443897247315
56,0.66415,0.991624738740921,0.5962,1.3285139698028565
57,0.667575,0.9867472004652024,0.5799,1.3607913167953491
58,0.6689,0.9862469460487365,0.6234,1.1527779654502868
59,0.667475,0.9848507636785507,0.6068,1.2463995767593383
60,0.66915,0.980569709944725,0.5921,1.3198411209106444
61,0.674625,0.9681807918548584,0.6105,1.2273588982582093
62,0.6712,0.9765955548286438,0.6045,1.261134468650818
63,0.673325,0.9748933618307114,0.5892,1.293879292869568
64,0.674,0.9724302843809128,0.625,1.1517182809829711
65,0.671725,0.9727257784128189,0.6219,1.1820254821777343
66,0.676225,0.9654145474672318,0.6209,1.2227370009422303
67,0.6752,0.9654061259031296,0.6219,1.1966271531105042
68,0.670775,0.9734853281259537,0.5987,1.2551858554840087
69,0.670975,0.9775964659929276,0.6071,1.2573991556167603
70,0.67265,0.9683043636798858,0.6166,1.1918904688835144
71,0.673275,0.9780547612905502,0.5924,1.3286205649375915
72,0.6748,0.9701081147670746,0.5874,1.3077001678466798
73,0.6702,0.9718974284887314,0.622,1.2403320306777954
74,0.67505,0.9725576562881469,0.6346,1.111283166885376
75,0.673525,0.9775875518083572,0.6017,1.242083480644226
76,0.67555,0.965867262172699,0.6376,1.1153273345947265
77,0.670975,0.9716155983924866,0.593,1.3342807641983032
78,0.6739,0.976801745057106,0.6158,1.2214246936798097
79,0.67015,0.9770435574531555,0.5987,1.3018112298965454
80,0.67255,0.969229848074913,0.6361,1.1368527236938477
81,0.67955,0.9625817613840103,0.612,1.2643746837615968
82,0.673725,0.9733491518974304,0.6172,1.202141874885559
83,0.67665,0.964347011423111,0.6013,1.2961808330535889
84,0.67825,0.9636725521087647,0.6146,1.2276332983016969
85,0.673875,0.9696013020038605,0.6101,1.3279162593841554
86,0.6732,0.9709191326856613,0.5862,1.3981459692001343
87,0.6728,0.9699781520366668,0.6407,1.0841637439727783
88,0.6756,0.9635758439540864,0.6087,1.2464799734115601
89,0.67475,0.962638137292862,0.607,1.2432810277938844
90,0.677925,0.9651622520446778,0.6194,1.1802175430297852
91,0.679325,0.9606834662437439,0.6243,1.2117787872314454
92,0.6785,0.9573340596437454,0.6001,1.318909125328064
93,0.677325,0.9651776245594025,0.59,1.3296595289230346
94,0.6768,0.9692456388235092,0.6136,1.2641641745567322
95,0.680425,0.9619853467464446,0.5992,1.2946821798324586
96,0.674525,0.9667175892829895,0.6386,1.118737059402466
97,0.67485,0.9686214934110642,0.6048,1.2901752443313599
98,0.677025,0.9595380135297775,0.6079,1.2623609757423402
99,0.679175,0.9552458178281784,0.6061,1.2766734014511107
